"","hhid14","commid14","sc01_14_14","sc02_14_14","sc03_14_14","year","asset","natrep","natdis","assistance","assistance.x","wealth","wealth.0","asset.lag","asset.ihs","asset.ihs.lag","wealth.lag","asset.ihs.delta","natrep.0","natrep.1","natdis.0","natdis.1","assistance.prop.ihs"
"6276","1421431","32ML",36,3,210,2014,1.1e+07,1,0,0,0,1,1,45634830,16.9065530113226,18.3293289792752,2,-1.42277596795261,0,1,0,0,0
"6277","1421500","3235",36,3,200,2007,761069982.5,0,0,0,0,5,5,1760318780,21.1433830533929,21.9819079351553,5,-0.838524881762318,0,0,0,0,0
"6278","1421500","3235",36,3,200,2014,747250000,0,0,0,0,5,5,761069982.5,21.1250575396883,21.1433830533929,5,-0.0183255137046778,0,0,0,0,0
"6279","1421531","3235",36,3,200,2007,28540595,0,0,0,0,2,3,34645556,17.8599851982883,18.0538272019666,3,-0.193842003678313,0,0,0,0,0
"6280","1421531","3235",36,3,200,2014,159985000,0,0,0,0,3,3,28540595,19.5837377993632,17.8599851982883,2,1.72375260107492,0,0,0,0,0
"6281","1421532","3235",36,3,200,2007,54099112,0,0,0,0,3,1,3501564,18.4994755101939,15.7618674643515,1,2.73760804584234,0,0,0,0,0
"6282","1421532","3235",36,3,200,2014,98270000,0,0,0,0,3,1,54099112,19.0963765308986,18.4994755101939,3,0.596901020704671,0,0,0,0,0
"6283","1421600","3235",36,3,200,2007,1475978,0,0,0,0,1,1,2974906,14.8979785594425,15.598870180384,1,-0.700891620941521,0,0,0,0,0
"6284","1421600","3235",36,3,200,2014,3.17e+08,0,0,0,0,4,1,1475978,20.2675595124015,14.8979785594425,1,5.36958095295902,0,0,0,0,0
"6285","1421800","3235",36,3,200,2007,19503995,0,0,0,0,1,1,7216638,17.4792770549054,16.4850469320103,1,0.994230122895083,0,0,0,0,0
"6286","1421800","3235",36,3,200,2014,2.26e+08,0,0,0,0,4,1,19503995,19.9291927377965,17.4792770549054,1,2.44991568289107,0,0,0,0,0
"6287","1421900","3235",36,3,200,2007,85255802.7,0,0,0,0,3,2,32524690,18.9543139192336,17.9906572317475,2,0.963656687486107,0,0,0,0,0
"6288","1421900","3235",36,3,200,2014,203900000,0,0,0,0,4,2,85255802.7,19.8262874161046,18.9543139192336,3,0.871973496871057,0,0,0,0,0
"6289","1422000","3235",36,3,200,2007,122031752.5,0,0,0,0,4,4,123579588,19.3129390157875,19.3255431242787,4,-0.0126041084912032,0,1,0,1,0
"6290","1422000","3235",36,3,200,2014,713875000,1,1,0,0,5,4,122031752.5,21.0793656155092,19.3129390157875,4,1.76642659972175,0,1,0,1,0
"6291","1422100","3235",36,3,200,2007,75967684,0,0,0,0,3,4,86969740,18.8389657778566,18.9742179805848,4,-0.1352522027282,0,0,0,0,0
"6292","1422100","3235",36,3,200,2014,101700000,0,0,0,0,3,4,75967684,19.1306850415787,18.8389657778566,3,0.291719263722129,0,0,0,0,0
"6293","1422131","3235",36,3,200,2007,1280185,0,0,0,0,1,1,2341493,14.7556623372623,15.3594464986246,1,-0.60378416136237,0,0,0,0,0
"6294","1422131","3235",36,3,200,2014,212880000,0,0,0,0,4,1,1280185,19.8693863651937,14.7556623372623,1,5.11372402793139,0,0,0,0,0
"6295","1422200","3235",36,3,200,2007,52186365,0,0,0,0,3,4,84521492,18.4634789923958,18.9456635837429,4,-0.482184591347071,0,0,0,0,0
"6296","1422200","3235",36,3,200,2014,48600000,0,0,0,0,2,4,52186365,18.3922812694307,18.4634789923958,3,-0.0711977229651275,0,0,0,0,0
"6297","1422300","3235",36,3,200,2007,97294060,0,0,0,0,3,4,115992866,19.0863956775484,19.2621864277394,4,-0.175790750190941,0,0,0,0,0
"6298","1422300","3235",36,3,200,2014,538300000,0,0,0,0,5,4,97294060,20.7970737640911,19.0863956775484,3,1.71067808654269,0,0,0,0,0
"6299","1422311","3235",36,3,200,2007,1852503,1,0,0,0,1,1,1978526,15.1251954361443,15.1910098615499,1,-0.0658144254056321,1,0,0,0,0
"6300","1422311","3235",36,3,200,2014,102350000,0,0,0,0,3,1,1852503,19.1370560506315,15.1251954361443,1,4.01186061448723,1,0,0,0,0
"6301","1422400","3235",36,3,200,2007,23419855,0,0,0,0,2,1,4626050,17.6622419053851,16.0403611107489,1,1.62188079463622,0,0,0,0,0
"6302","1422400","3235",36,3,200,2014,69550000,0,0,0,0,2,1,23419855,18.7507036568937,17.6622419053851,2,1.08846175150854,0,0,0,0,0
"6303","1422500","3235",36,3,200,2007,32448924.5,0,0,0,0,2,2,25621200,17.9883250378277,17.7520778723034,2,0.236247165524269,0,1,0,1,0
"6304","1422500","3235",36,3,200,2014,203450000,1,1,50000,1,4,2,32448924.5,19.8240780129719,17.9883250378277,2,1.83575297514423,0,1,0,1,0.00154088246200979
"6305","1422511","32MK",36,3,200,2007,18826250,0,0,0,0,1,1,1508804,17.4439099110681,14.9199750225313,1,2.5239348885368,0,1,0,0,0
"6306","1422511","32MK",36,3,200,2014,82967000,1,0,0,0,3,1,18826250,18.9271006768994,17.4439099110681,1,1.48319076583122,0,1,0,0,0
"6307","1422600","3235",36,3,200,2007,31748588,1,0,0,0,2,3,35656170,17.966505990433,18.0825799419381,3,-0.116073951505083,1,1,0,0,0
"6308","1422600","3235",36,3,200,2014,30150000,1,0,0,0,2,3,31748588,17.9148426616974,17.966505990433,2,-0.0516633287356321,1,1,0,0,0
"6309","1422700","32MK",36,3,200,2007,2560370,0,0,0,0,1,1,569360,15.4488095178221,13.9454153825339,1,1.50339413528822,0,0,0,0,0
"6310","1422700","32MK",36,3,200,2014,421450000,0,0,0,0,5,1,2560370,20.5523588849677,15.4488095178221,1,5.10354936714562,0,0,0,0,0
"6311","1422800","3235",36,3,200,2007,24097600,0,0,0,0,2,5,220911680,17.6907699889997,19.9064207221564,5,-2.21565073315671,0,1,0,0,0
"6312","1422800","3235",36,3,200,2014,73200000,1,0,0,0,2,5,24097600,18.8018531594915,17.6907699889997,2,1.11108317049182,0,1,0,0,0
"6313","1422900","3235",36,3,200,2007,40747535.5,0,0,0,0,2,1,1793484,18.2160530978546,15.0928178353707,1,3.12323526248387,0,1,0,0,0
"6314","1422900","3235",36,3,200,2014,20500000,1,0,0,0,1,1,40747535.5,17.5290826246686,18.2160530978546,2,-0.686970473186001,0,1,0,0,0
"6315","1422931","3235",36,3,200,2007,2259150,0,0,0,0,1,1,5081538,15.3236463748681,16.1342717101988,1,-0.810625335330711,0,0,0,0,0
"6316","1422931","3235",36,3,200,2014,16250000,0,0,0,0,1,1,2259150,17.2967506473,15.3236463748681,1,1.97310427243187,0,0,0,0,0
"6317","1423000","32MK",36,3,200,2007,8238367,0,0,0,0,1,1,313148,16.6174598831938,13.34757838178,1,3.26988150141375,0,0,0,0,0
"6318","1423000","32MK",36,3,200,2014,38100000,0,0,0,0,2,1,8238367,18.1488720206569,16.6174598831938,1,1.5314121374631,0,0,0,0,0
"6319","1430100","3238",36,4,270,2007,402429920,0,0,0,0,5,5,270018980,20.5061787084224,20.1071499913482,5,0.399028717074152,0,0,0,0,0
"6320","1430100","3238",36,4,270,2014,892750000,0,0,0,0,5,5,402429920,21.3029643249988,20.5061787084224,5,0.7967856165764,0,0,0,0,0
"6321","1430200","3238",36,4,270,2007,37904018.7,0,0,0,0,2,2,32353882,18.1437148792922,17.9853917522717,2,0.158323127020445,0,0,0,0,0
"6322","1430200","3238",36,4,270,2014,6.5e+07,0,0,0,0,2,2,37904018.7,18.6830450084199,18.1437148792922,2,0.539330129127706,0,0,0,0,0
"6323","1430300","3238",36,4,270,2007,40491498.5,0,0,0,0,2,3,58402102,18.2097497770215,18.5760096208613,3,-0.366259843839821,0,0,0,0,0
"6324","1430300","3238",36,4,270,2014,63500000,0,0,0,0,2,3,40491498.5,18.6596976444229,18.2097497770215,2,0.449947867401338,0,0,0,0,0
"6325","1430400","32NB",36,4,270,2007,94206555,0,0,0,0,3,1,3188416,19.0541475036728,15.6681819802742,1,3.38596552339858,0,0,0,0,0
"6326","1430400","32NB",36,4,270,2014,153100000,0,0,0,0,3,1,94206555,19.5397490411879,19.0541475036728,3,0.485601537515052,0,0,0,0,0
"6327","1430500","3238",36,4,270,2007,155188544,0,0,0,0,4,5,276805751.2,19.5532985291159,20.1319737395085,5,-0.578675210392603,0,0,0,0,0
"6328","1430500","3238",36,4,270,2014,102600000,0,0,0,0,3,5,155188544,19.1394956712609,19.5532985291159,4,-0.413802857855039,0,0,0,0,0
"6329","1430531","32MB",36,3,50,2007,4442995,0,0,0,0,1,1,284680,15.9999864371116,13.2522682019762,1,2.74771823513539,0,1,0,0,0
"6330","1430531","32MB",36,3,50,2014,61850000,1,0,0,0,2,1,4442995,18.6333698373627,15.9999864371116,1,2.63338340025109,0,1,0,0,0
"6331","1430600","3238",36,4,270,2007,8885990,0,0,0,0,1,4,115950164,16.6931336176716,19.2618182166275,4,-2.56868459895596,0,0,0,0,0
"6332","1430600","3238",36,4,270,2014,367670000,0,0,0,0,4,4,8885990,20.4158435352516,16.6931336176716,1,3.72270991758009,0,0,0,0,0
"6333","1430700","3238",36,4,270,2007,52826457.5,0,0,0,0,3,2,28809616,18.4756698927484,17.8693669588265,2,0.606302933921892,0,0,0,0,0
"6334","1430700","3238",36,4,270,2014,112057000,0,0,0,0,3,2,52826457.5,19.2276654089305,18.4756698927484,3,0.751995516182109,0,0,0,0,0
"6335","1430800","3238",36,4,270,2007,96708187.1,0,0,0,0,3,3,34787896,19.0803558023427,18.0579272487106,3,1.02242855363207,0,0,0,0,0
"6336","1430800","3238",36,4,270,2014,110550000,0,0,0,0,3,3,96708187.1,19.2141256458277,19.0803558023427,3,0.133769843484959,0,0,0,0,0
"6337","1430811","3238",36,4,270,2007,34474629,0,0,0,0,2,2,16568376,18.0488814007244,17.3161535567105,2,0.732727844013816,0,0,0,0,0
"6338","1430811","3238",36,4,270,2014,65275000,0,0,0,0,2,2,34474629,18.6872668531094,18.0488814007244,2,0.638385452385052,0,0,0,0,0
"6339","1430931","32NB",36,4,270,2007,220854504,0,0,0,0,5,2,24909500,19.9061618702913,17.7239069953367,2,2.18225487495461,0,0,0,0,0
"6340","1430931","32NB",36,4,270,2014,920656000,0,0,0,0,5,2,220854504,21.3337441979508,19.9061618702913,5,1.42758232765951,0,0,0,0,0
"6341","1431000","3238",36,4,270,2007,3275767.5,0,0,0,0,1,3,58217060,15.6952099313006,18.572836177456,3,-2.87762624615545,0,0,0,0,0
"6342","1431000","3238",36,4,270,2014,82250000,0,0,0,0,3,3,3275767.5,18.9184211281697,15.6952099313006,1,3.22321119686914,0,0,0,0,0
"6343","1431100","3238",36,4,270,2007,67849805,0,0,0,0,3,4,89674200,18.7259542508142,19.0048408407988,4,-0.278886589984552,0,0,0,0,0
"6344","1431100","3238",36,4,270,2014,89750000,0,0,0,0,3,4,67849805,19.0056857658926,18.7259542508142,3,0.279731515078375,0,0,0,0,0
"6345","1431300","3238",36,4,270,2007,39685735,0,0,0,0,2,4,122141954,18.1896495417473,19.3138416642263,4,-1.12419212247902,0,1,0,0,0
"6346","1431300","3238",36,4,270,2014,1.09e+08,1,0,0,0,3,4,39685735,19.2000056207534,18.1896495417473,2,1.0103560790061,0,1,0,0,0
"6347","1431400","3238",36,4,270,2007,122084466,0,0,0,0,4,2,30460760,19.31337088796,17.9250970364351,2,1.38827385152499,0,0,0,0,0
"6348","1431400","3238",36,4,270,2014,47850000,0,0,0,0,2,2,122084466,18.3767288564232,19.31337088796,4,-0.936642031536866,0,0,0,0,0
"6349","1431500","3238",36,4,270,2007,13705510,0,0,0,0,1,1,427020,17.1264556802827,13.6577333100827,1,3.4687223702,0,0,0,0,0
"6350","1431500","3238",36,4,270,2014,53250000,0,0,0,0,2,1,13705510,18.4836555431138,17.1264556802827,1,1.35719986283106,0,0,0,0,0
"6351","1431600","3238",36,4,270,2007,2914303.5,0,0,0,0,1,3,67084842,15.5782885932417,18.7146158553429,3,-3.13632726210123,0,0,0,0,0
"6352","1431600","3238",36,4,270,2014,64500000,0,0,0,0,2,3,2914303.5,18.6753229623259,15.5782885932417,1,3.09703436908429,0,0,0,0,0
"6353","1431700","3238",36,4,270,2007,76231251.5,0,0,0,0,3,1,960795,18.8424292418106,14.4686635262979,1,4.37376571551268,0,0,0,0,0
"6354","1431700","3238",36,4,270,2014,60500000,0,0,0,0,2,1,76231251.5,18.611301103561,18.8424292418106,3,-0.231128138249584,0,0,0,0,0
"6355","1431800","3238",36,4,270,2007,110848960,0,0,0,0,4,3,50402594,19.2168262924947,18.4287003805311,3,0.78812591196365,0,0,0,0,0
"6356","1431800","3238",36,4,270,2014,72500000,0,0,0,0,2,3,110848960,18.7922443003848,19.2168262924947,4,-0.424581992109868,0,0,0,0,0
"6357","1431821","3238",36,4,270,2007,97504914,0,0,0,0,3,4,120989000,19.088560515258,19.3043573708976,4,-0.215796855639585,0,0,0,0,0
"6358","1431821","3238",36,4,270,2014,1e+07,0,0,0,0,1,4,97504914,16.8112428315183,19.088560515258,3,-2.27731768373972,0,0,0,0,0
"6359","1431900","3238",36,4,270,2007,201516180,0,0,0,0,4,4,168445156,19.814527414454,19.6352679516558,4,0.17925946279821,0,1,0,0,0
"6360","1431900","3238",36,4,270,2014,382600000,1,0,0,0,4,4,201516180,20.4556477955304,19.814527414454,4,0.641120381076359,0,1,0,0,0
"6361","1431921","3238",36,4,270,2007,125836161.1,0,0,0,0,4,5,187362142,19.3436384906106,19.7417010708446,5,-0.398062580234001,0,0,0,0,0
"6362","1431921","3238",36,4,270,2014,107600000,0,0,0,0,3,5,125836161.1,19.1870783862519,19.3436384906106,4,-0.156560104358665,0,0,0,0,0
"6363","1432000","3238",36,4,270,2007,180355475,0,0,0,0,4,2,30346888,19.7035875030509,17.9213517137049,2,1.78223578934601,0,0,0,0,0
"6364","1432000","3238",36,4,270,2014,104250000,0,0,0,0,3,2,180355475,19.1554495992031,19.7035875030509,4,-0.548137903847778,0,0,0,0,0
"6365","1432100","3238",36,4,270,2007,265374820,0,0,0,0,5,5,235914316,20.089800980262,19.9721264098281,5,0.117674570433817,0,0,0,0,0
"6366","1432100","3238",36,4,270,2014,276010000,0,0,0,0,4,5,265374820,20.1290948354691,20.089800980262,5,0.0392938552071023,0,0,0,0,0
"6367","1432131","32NB",36,4,270,2007,234499770,0,0,0,0,5,1,1181422,19.9661123455998,14.6753765362159,1,5.2907358093839,0,0,0,0,0
"6368","1432131","32NB",36,4,270,2014,97800000,0,0,0,0,3,1,234499770,19.091582315565,19.9661123455998,5,-0.874530030034848,0,0,0,0,0
"6369","1432200","32M9",36,4,250,2007,102866630,0,0,0,0,4,3,48737216,19.1420910333366,18.3951006656808,3,0.746990367655837,0,0,0,0,0
"6370","1432200","32M9",36,4,250,2014,65100000,0,0,0,0,2,3,102866630,18.6845822877387,19.1420910333366,4,-0.457508745597888,0,0,0,0,0
"6371","1432300","3238",36,4,270,2007,65432514.5,0,0,0,0,3,4,86642358,18.6896770370511,18.9704465569131,4,-0.28076951986203,0,0,0,0,0
"6372","1432300","3238",36,4,270,2014,382940000,0,0,0,0,4,4,65432514.5,20.4565360574693,18.6896770370511,3,1.76685902041822,0,0,0,0,0
"6373","1432331","32MF",36,3,150,2007,56704665,0,0,0,0,3,3,44125400,18.5465142210058,18.2956933188924,3,0.250820902113386,0,0,0,0,0
"6374","1432331","32MF",36,3,150,2014,10400000,0,0,0,0,1,3,56704665,16.8504635446715,18.5465142210058,3,-1.69605067633424,0,0,0,0,0
"6375","1432400","3238",36,4,270,2007,162357580,0,0,0,0,4,5,186607740,19.5984589252348,19.7376665051769,5,-0.139207579942124,0,0,0,0,0
"6376","1432400","3238",36,4,270,2014,120580000,0,0,0,0,3,5,162357580,19.3009711715855,19.5984589252348,4,-0.297487753649303,0,0,0,0,0
"6377","1432500","3238",36,4,270,2007,87865874,0,0,0,0,3,5,249465084,18.9844692311995,20.027976700035,5,-1.0435074688355,0,0,0,0,0
"6378","1432500","3238",36,4,270,2014,102500000,0,0,0,0,3,5,87865874,19.1385205371027,18.9844692311995,3,0.15405130590322,0,0,0,0,0
"6379","1432600","32NB",36,4,270,2007,4653849,0,0,0,0,1,1,128106,16.0463523576696,12.4537605057706,1,3.59259185189894,0,0,0,0,0
"6380","1432600","32NB",36,4,270,2014,45240000,0,0,0,0,2,1,4653849,18.3206393897721,16.0463523576696,1,2.27428703210259,0,0,0,0,0
"6381","1432700","3238",36,4,270,2007,54370210,0,0,0,0,3,3,45292588,18.5044741320987,18.3218011373169,3,0.182672994781829,0,0,0,0,0
"6382","1432700","3238",36,4,270,2014,179900000,0,0,0,0,4,3,54370210,19.7010588794807,18.5044741320987,3,1.19658474738199,0,0,0,0,0
"6383","1432900","3238",36,4,270,2007,73437436,0,0,0,0,3,4,82305258.2,18.805091571373,18.9190927348103,4,-0.114001163437354,0,0,0,0,0
"6384","1432900","3238",36,4,270,2014,78710000,0,0,0,0,2,4,73437436,18.8744279506786,18.805091571373,3,0.0693363793056214,0,0,0,0,0
"6385","1433000","3238",36,4,270,2007,107384930,0,0,0,0,4,3,37136506,19.1850775941801,18.1232582135559,3,1.06181938062425,0,0,0,0,0
"6386","1433000","3238",36,4,270,2014,48700000,0,0,0,0,2,3,107384930,18.3943367686128,19.1850775941801,4,-0.790740825567372,0,0,0,0,0
"6387","1440100","3237",36,73,40,2007,258747980,0,0,0,0,5,5,1818607010,20.06451227631,22.014483846422,5,-1.949971570112,0,0,0,0,0
"6388","1440100","3237",36,73,40,2014,32400000,0,0,0,0,2,5,258747980,17.9868161613225,20.06451227631,5,-2.07769611498754,0,0,0,0,0
"6389","1440200","32MZ",36,73,40,2007,2680858,0,0,0,0,1,1,1594208,15.4947946310639,14.9750347997144,1,0.51975983134956,0,0,0,0,0
"6390","1440200","32MZ",36,73,40,2014,1.7e+07,0,0,0,0,1,1,2680858,17.3418710825804,15.4947946310639,1,1.84707645151652,0,0,0,0,0
"6391","1440400","3237",36,73,40,2007,2786285,0,0,0,0,1,2,20112642,15.5333669058502,17.5100063111037,2,-1.97663940525354,0,1,0,1,0
"6392","1440400","3237",36,73,40,2014,2e+08,1,1,150000,1,4,2,2786285,19.8069751050723,15.5333669058502,1,4.2736081992221,0,1,0,1,0.0538091347656812
"6393","1440500","32AM",36,1,101,2007,225915,0,0,0,0,1,5,1470799220,13.0210612818789,21.8022189576276,5,-8.78115767574866,0,0,0,0,0
"6394","1440500","32AM",36,1,101,2014,23520000,0,0,0,0,1,5,225915,17.6665088615546,13.0210612818789,1,4.64544757967574,0,0,0,0,0
"6395","1440700","3237",36,73,40,2007,1355490,0,0,0,0,1,4,103168032,14.8128207511022,19.145016776142,4,-4.33219602503978,0,0,0,0,0
"6396","1440700","3237",36,73,40,2014,1.5e+07,0,0,0,0,1,4,1355490,17.2167079396264,14.8128207511022,1,2.40388718852424,0,0,0,0,0
"6397","1441000","3237",36,73,40,2007,677745,0,0,0,0,1,1,1964292,14.1196735705427,15.1837896135764,1,-1.06411604303377,0,0,0,0,0
"6398","1441000","3237",36,73,40,2014,30570000,0,0,0,0,2,1,677745,17.928676874427,14.1196735705427,1,3.8090033038843,0,0,0,0,0
"6399","1441100","32GF",32,6,240,2007,256037,0,0,0,0,1,1,882508,13.1462244248318,14.3836703134646,1,-1.23744588863275,0,0,0,0,0
"6400","1441100","32GF",32,6,240,2014,1360000,0,0,0,0,1,1,256037,14.8161424382723,13.1462244248318,1,1.66991801344049,0,0,0,0,0
"6401","1441300","3237",36,73,40,2007,396601313,1,0,0,0,5,5,183120410,20.4915892652449,19.718801653135,5,0.772787612109873,1,1,0,1,0
"6402","1441300","3237",36,73,40,2014,780650000,1,1,0,0,5,5,396601313,21.1687846445117,20.4915892652449,5,0.67719537926687,1,1,0,1,0
"6403","1441331","3237",36,73,40,2007,2259150,1,0,0,0,1,2,30369662.4,15.3236463748681,17.922101901287,2,-2.59845552641887,1,1,0,0,0
"6404","1441331","3237",36,73,40,2014,44300000,1,0,0,0,2,2,2259150,18.2996424155753,15.3236463748681,1,2.97599604070721,1,1,0,0,0
"6405","1441400","3237",36,73,40,2007,14006730,1,0,0,0,1,5,392858400,17.1481956669191,20.4821069801244,5,-3.33391131320531,1,1,0,0,0
"6406","1441400","3237",36,73,40,2014,4.62e+08,1,0,0,0,5,5,14006730,20.644222629606,17.1481956669191,1,3.49602696268686,1,1,0,0,0
"6407","1441600","32MZ",36,73,40,2007,21085400,0,0,0,0,2,5,586725480,17.5572385963751,20.8832147828636,5,-3.32597618648847,0,0,0,0,0
"6408","1441600","32MZ",36,73,40,2014,1.142e+09,0,0,0,0,5,5,21085400,21.5491941287402,17.5572385963751,2,3.99195553236503,0,0,0,0,0
"6409","1441700","3237",36,73,40,2007,228625980,1,0,0,0,5,4,103054160,19.9407451317214,19.1439124137989,4,0.796832717922491,1,0,0,0,0
"6410","1441700","3237",36,73,40,2014,2e+06,0,0,0,0,1,4,228625980,15.2018049190842,19.9407451317214,5,-4.73894021263719,1,0,0,0,0
"6411","1441800","32MZ",36,73,40,2007,903660,1,0,0,0,1,1,284680,14.4073556429942,13.2522682019762,1,1.15508744101796,1,0,0,0,0
"6412","1441800","32MZ",36,73,40,2014,10500000,0,0,0,0,1,1,903660,16.8600329956877,14.4073556429942,1,2.4526773526935,1,0,0,0,0
"6413","1450100","3236",36,4,130,2007,6137357.5,0,0,0,0,1,4,112249324,16.3230520134527,19.2293802428567,4,-2.90632822940402,0,0,0,0,0
"6414","1450100","3236",36,4,130,2014,73520000,0,0,0,0,2,4,6137357.5,18.8062152165717,16.3230520134527,1,2.48316320311893,0,0,0,0,0
"6415","1450200","3236",36,4,130,2007,181485050,0,0,0,0,4,4,159563140,19.7098310196906,19.5810974444854,4,0.128733575205228,0,0,0,0,0
"6416","1450200","3236",36,4,130,2014,743150000,0,0,0,0,5,4,181485050,21.1195556471191,19.7098310196906,4,1.40972462742853,0,0,0,0,0
"6417","1450300","3236",36,4,130,2007,30573830,0,0,0,0,2,3,37862440,17.9288021528076,18.1426173301949,3,-0.213815177387279,0,0,0,0,0
"6418","1450300","3236",36,4,130,2014,206650000,0,0,0,0,4,3,30573830,19.839684279482,17.9288021528076,2,1.91088212667433,0,0,0,0,0
"6419","1450400","3236",36,4,130,2007,0,0,0,0,0,1,2,29407444,0,17.8899055780987,2,-17.8899055780987,0,0,0,0,0
"6420","1450400","3236",36,4,130,2014,36850000,0,0,0,0,2,2,0,18.1155133571596,0,1,18.1155133571596,0,0,0,0,0
"6421","1450500","3236",36,4,130,2007,26070591,0,0,0,0,2,3,45491864,17.769465635948,18.3261912353053,3,-0.556725599357325,0,0,0,0,0
"6422","1450500","3236",36,4,130,2014,1.22e+08,0,0,0,0,3,3,26070591,19.3126787832575,17.769465635948,2,1.54321314730947,0,0,0,0,0
"6423","1450531","3236",36,4,130,2007,737989,0,0,0,0,1,1,1138720,14.2048313788829,14.6385625630932,1,-0.433731184210357,0,0,0,0,0
"6424","1450531","3236",36,4,130,2014,18300000,0,0,0,0,1,1,737989,17.4155587983716,14.2048313788829,1,3.21072741948872,0,0,0,0,0
"6425","1450600","3236",36,4,130,2007,6980773.5,0,0,0,0,1,2,16796120,16.4518174657777,17.3298056458789,2,-0.877988180101166,0,0,0,0,0
"6426","1450600","3236",36,4,130,2014,64800000,0,0,0,0,2,2,6980773.5,18.6799633418824,16.4518174657777,1,2.22814587610474,0,0,0,0,0
"6427","1450700","3236",36,4,130,2007,30248512.4,0,0,0,0,2,1,427020,17.9181047449323,13.6577333100827,1,4.26037143484965,0,0,0,0,0
"6428","1450700","3236",36,4,130,2014,490000,0,0,0,0,1,1,30248512.4,13.7953078506478,17.9181047449323,2,-4.12279689428455,0,0,0,0,0
"6429","1450800","3236",36,4,130,2007,2070887.5,0,0,0,0,1,3,59782800,15.2366349978785,18.5993757326906,3,-3.36274073481214,0,0,0,0,0
"6430","1450800","3236",36,4,130,2014,10150000,0,0,0,0,1,3,2070887.5,16.826131444012,15.2366349978785,1,1.58949644613354,0,0,0,0,0
"6431","1450900","3236",36,4,130,2007,40755066,0,0,0,0,2,3,47363635,18.2162378895025,18.3665124786884,3,-0.150274589185901,0,0,0,0,0
"6432","1450900","3236",36,4,130,2014,41280000,0,0,0,0,2,3,40755066,18.2290358596975,18.2162378895025,2,0.012797970194999,0,0,0,0,0
"6433","1451000","3236",36,4,130,2007,83061415,0,0,0,0,3,4,77546832,18.9282380124594,18.8595397762485,4,0.068698236210885,0,1,0,0,0
"6434","1451000","3236",36,4,130,2014,44450000,1,0,0,0,2,4,83061415,18.3030227004841,18.9282380124594,3,-0.625215311975264,0,1,0,0,0
"6435","1451100","3236",36,4,130,2007,61155190.5,0,0,0,0,3,3,36382104,18.6220724784943,18.1027347439166,3,0.519337734577672,0,0,0,0,0
"6436","1451100","3236",36,4,130,2014,132450000,0,0,0,0,3,3,61155190.5,19.3948629542423,18.6220724784943,3,0.772790475748039,0,0,0,0,0
"6437","1451200","3236",36,4,130,2007,242451978,0,0,0,0,5,3,38090184,19.9994614004255,18.1486143496673,3,1.85084705075819,0,1,0,0,0
"6438","1451200","3236",36,4,130,2014,56200000,1,0,0,0,2,3,242451978,18.5375744954239,19.9994614004255,5,-1.46188690500161,0,1,0,0,0
"6439","1451300","3236",36,4,130,2007,21878361.65,0,0,0,0,2,4,78941764,17.5941558343896,18.8773681545949,4,-1.28321232020528,0,0,0,0,0
"6440","1451300","3236",36,4,130,2014,221100000,0,0,0,0,4,4,21878361.65,19.9072728263876,17.5941558343896,2,2.31311699199801,0,0,0,0,0
"6441","1451400","3236",36,4,130,2007,172516224.5,0,0,0,0,4,3,59925140,19.6591490256452,18.6017538550956,3,1.05739517054961,0,0,0,0,0
"6442","1451400","3236",36,4,130,2014,452450000,0,0,0,0,5,3,172516224.5,20.6233349983214,19.6591490256452,4,0.964185972676166,0,0,0,0,0
"6443","1451500","3236",36,4,130,2007,95938570,0,0,0,0,3,4,114619285,19.072365829338,19.2502738096245,4,-0.177907980286513,0,0,0,0,0
"6444","1451500","3236",36,4,130,2014,53800000,0,0,0,0,2,4,95938570,18.493931205692,19.072365829338,3,-0.578434623646046,0,0,0,0,0
"6445","1451531","32MS",36,4,80,2007,7741354,0,0,0,0,1,3,58871824,16.555234346227,18.5840203446074,3,-2.02878599838046,0,0,0,0,0
"6446","1451531","32MS",36,4,80,2014,1760000,0,0,0,0,1,3,7741354,15.0739715475744,16.555234346227,1,-1.4812627986526,0,0,0,0,0
"6447","1451600","3236",36,4,130,2007,17531004,0,0,0,0,1,5,185896040,17.3726287090632,19.7338453312496,5,-2.3612166221864,0,0,0,0,0
"6448","1451600","3236",36,4,130,2014,108900000,0,0,0,0,3,5,17531004,19.1990877684631,17.3726287090632,1,1.82645905939996,0,0,0,0,0
"6449","1451611","32MX",36,4,130,2007,46689100,0,0,0,0,2,4,94229080,18.352168471245,19.0543865773502,4,-0.702218106105182,0,0,0,0,0
"6450","1451611","32MX",36,4,130,2014,227950000,0,0,0,0,4,4,46689100,19.9377840451837,18.352168471245,2,1.58561557393864,0,0,0,0,0
"6451","1451700","3236",36,4,130,2007,102550349,0,0,0,0,4,5,259272310,19.1390116262548,20.0665366378618,5,-0.927525011607067,0,0,0,0,0
"6452","1451700","3236",36,4,130,2014,327950000,0,0,0,0,4,5,102550349,20.301518896264,19.1390116262548,4,1.1625072700092,0,0,0,0,0
"6453","1451731","32ON",36,71,20,2007,123801420,0,0,0,0,4,5,494346820,19.327336568822,20.7118950741573,5,-1.38455850533526,0,0,0,0,0
"6454","1451731","32ON",36,71,20,2014,283750000,0,0,0,0,4,5,123801420,20.1567513073198,19.327336568822,4,0.829414738497814,0,0,0,0,0
